timestamp,appliance,vrms,irms,power_watts,power_factor,fault_status
2026-07-21 03:07:40,EV Charger,225.58,14.785,3301.87,0.99,Healthy
2026-07-21 03:08:40,Hair Dryer,227.78,7.926,1805.52,1.0,Healthy
2026-07-21 03:08:40,Microwave Oven,231.52,5.306,1167.13,0.95,Healthy
2026-07-21 03:09:40,Hair Dryer,233.5,7.715,1801.5,1.0,Healthy
2026-07-21 03:10:40,Water Heater,228.21,8.762,1999.71,1.0,Healthy
2026-07-21 03:10:40,Iron Box,227.89,4.371,996.03,1.0,Healthy
2026-07-21 03:10:40,LED TV,230.84,0.444,100.39,0.98,Healthy
2026-07-21 03:11:40,LED TV,227.5,0.446,99.38,0.98,Healthy
2026-07-21 03:11:40,Gaming PC,229.87,2.168,493.37,0.99,Healthy
2026-07-21 03:12:40,Mixer Grinder,230.53,4.268,737.83,0.75,Healthy
2026-07-21 03:12:40,Hair Dryer,228.88,7.795,1784.15,1.0,Healthy
2026-07-21 03:12:40,Washing Machine,233.28,2.509,468.33,0.8,Healthy
2026-07-21 03:13:40,Water Pump,230.05,3.615,582.2,0.7,Healthy
2026-07-21 03:13:40,Mixer Grinder,230.88,4.383,759.0,0.75,Healthy
2026-07-21 03:13:40,1.5 Ton AC,232.26,8.743,1725.99,0.85,Healthy
2026-07-21 03:14:40,1.5 Ton AC,229.81,7.246,1415.45,0.85,Healthy
2026-07-21 03:14:40,Ceiling Fan,226.52,0.344,74.11,0.95,Healthy
2026-07-21 03:15:40,Hair Dryer,230.61,7.756,1788.6,1.0,Healthy
2026-07-21 03:15:40,Water Pump,230.79,5.028,812.24,0.7,Healthy
2026-07-21 03:15:40,Mixer Grinder,231.97,4.019,699.16,0.75,Healthy
2026-07-21 03:16:40,Ceiling Fan,228.55,0.355,77.07,0.95,Healthy
2026-07-21 03:16:40,Water Heater,231.57,8.601,1991.71,1.0,Healthy
2026-07-21 03:17:40,Hair Dryer,229.3,7.878,1806.43,1.0,Healthy
2026-07-21 03:17:40,Water Heater,231.01,8.638,1995.53,1.0,Healthy
2026-07-21 03:17:40,Microwave Oven,229.76,5.571,1216.08,0.95,Healthy
2026-07-21 03:18:40,Water Pump,227.91,4.162,664.0,0.7,Healthy
2026-07-21 03:18:40,Gaming PC,234.3,1.935,448.94,0.99,Healthy
2026-07-21 03:19:40,Microwave Oven,230.89,5.455,1196.58,0.95,Healthy
2026-07-21 03:20:40,Ceiling Fan,231.36,0.35,77.03,0.95,Healthy
2026-07-21 03:20:40,Microwave Oven,229.52,5.409,1179.52,0.95,Healthy
2026-07-21 03:20:40,Hair Dryer,228.74,7.901,1807.39,1.0,Healthy
2026-07-21 03:21:40,Water Heater,233.63,8.569,2001.87,1.0,Healthy
2026-07-21 03:21:40,EV Charger,229.11,14.56,3302.42,0.99,Healthy
2026-07-21 03:22:40,Washing Machine,227.74,3.175,578.42,0.8,Healthy
2026-07-21 03:22:40,Mixer Grinder,231.25,4.288,743.76,0.75,Healthy
2026-07-21 03:22:40,Water Pump,230.45,5.003,807.09,0.7,Healthy
2026-07-21 03:23:40,Refrigerator,225.93,1.325,254.43,0.85,Healthy
2026-07-21 03:24:40,Water Pump,227.37,5.202,827.97,0.7,Healthy
2026-07-21 03:24:40,Mixer Grinder,229.81,3.485,600.6,0.75,Healthy
2026-07-21 03:24:40,LED TV,229.52,0.441,99.24,0.98,Healthy
2026-07-21 03:25:40,Iron Box,232.18,4.31,1000.68,1.0,Healthy
2026-07-21 03:25:40,Washing Machine,230.18,2.787,513.25,0.8,Healthy
2026-07-21 03:25:40,Mixer Grinder,234.31,4.018,706.1,0.75,Healthy
2026-07-21 03:26:40,Hair Dryer,229.27,7.858,1801.51,1.0,Healthy
2026-07-21 03:27:40,Mixer Grinder,225.35,4.847,819.23,0.75,Healthy
2026-07-21 03:27:40,Gaming PC,230.18,2.063,470.09,0.99,Healthy
2026-07-21 03:28:40,Mixer Grinder,229.82,4.614,795.26,0.75,Healthy
2026-07-21 03:28:40,Hair Dryer,230.32,7.83,1803.37,1.0,Healthy
2026-07-21 03:29:40,LED TV,229.61,0.45,101.26,0.98,Healthy
2026-07-21 03:29:40,Microwave Oven,231.54,5.578,1226.93,0.95,Healthy
2026-07-21 03:29:40,Ceiling Fan,235.26,0.327,73.04,0.95,Healthy
2026-07-21 03:30:40,Mixer Grinder,229.96,4.83,832.97,0.75,Healthy
2026-07-21 03:30:40,Washing Machine,230.09,2.658,489.29,0.8,Healthy
2026-07-21 03:31:40,Refrigerator,232.06,1.344,265.12,0.85,Healthy
2026-07-21 03:31:40,Hair Dryer,230.6,7.783,1794.67,1.0,Healthy
2026-07-21 03:31:40,Gaming PC,230.93,1.839,420.38,0.99,Healthy
2026-07-21 03:32:40,Mixer Grinder,231.41,3.391,588.57,0.75,Healthy
2026-07-21 03:32:40,Refrigerator,229.24,1.372,267.26,0.85,Healthy
2026-07-21 03:33:40,Gaming PC,229.4,1.738,394.63,0.99,Healthy
2026-07-21 03:33:40,Water Pump,230.52,4.2,677.72,0.7,Healthy
2026-07-21 03:34:40,Gaming PC,227.74,2.163,487.64,0.99,Healthy
2026-07-21 03:35:40,1.5 Ton AC,230.14,8.045,1573.8,0.85,Healthy
2026-07-21 03:35:40,Washing Machine,231.11,2.319,428.67,0.8,Healthy
2026-07-21 03:35:40,LED TV,231.16,0.44,99.58,0.98,Healthy
2026-07-21 03:36:40,Ceiling Fan,229.6,0.353,77.02,0.95,Healthy
2026-07-21 03:36:40,Water Heater,228.09,8.773,2001.09,1.0,Healthy
2026-07-21 03:37:40,Microwave Oven,227.44,5.751,1242.55,0.95,Healthy
2026-07-21 03:38:40,Water Heater,226.54,8.839,2002.4,1.0,Healthy
2026-07-21 03:39:40,Washing Machine,230.07,3.308,608.89,0.8,Healthy
2026-07-21 03:39:40,LED TV,230.04,0.444,99.99,0.98,Healthy
2026-07-21 03:40:40,Washing Machine,231.13,2.758,509.94,0.8,Healthy
2026-07-21 03:41:40,Refrigerator,229.68,1.29,251.91,0.85,Healthy
2026-07-21 03:41:40,1.5 Ton AC,230.86,7.616,1494.5,0.85,Healthy
2026-07-21 03:41:40,Ceiling Fan,228.01,0.341,73.94,0.95,Healthy
2026-07-21 03:42:40,Microwave Oven,228.32,5.546,1202.92,0.95,Compressor Stall
2026-07-21 03:42:40,Ceiling Fan,229.33,0.347,75.55,0.95,Healthy
2026-07-21 03:42:40,EV Charger,230.31,14.455,3295.94,0.99,Healthy
2026-07-21 03:43:40,Hair Dryer,228.79,7.878,1802.49,1.0,Healthy
2026-07-21 03:43:40,Water Heater,229.6,8.712,2000.37,1.0,Healthy
2026-07-21 03:44:40,1.5 Ton AC,228.77,8.279,1609.99,0.85,Healthy
2026-07-21 03:44:40,Iron Box,232.71,4.32,1005.21,1.0,Healthy
2026-07-21 03:44:40,LED TV,232.62,0.436,99.33,0.98,Healthy
2026-07-21 03:45:40,Water Pump,231.22,4.486,726.11,0.7,Healthy
2026-07-21 03:45:40,EV Charger,233.1,14.328,3306.38,0.99,Healthy
2026-07-21 03:46:40,LED TV,229.89,0.438,98.74,0.98,Healthy
2026-07-21 03:46:40,Iron Box,230.7,4.307,993.67,1.0,Healthy
2026-07-21 03:47:40,Hair Dryer,229.89,7.812,1795.97,1.0,Healthy
2026-07-21 03:48:40,Gaming PC,225.61,2.101,469.27,0.99,Healthy
2026-07-21 03:48:40,Refrigerator,231.79,1.312,258.46,0.85,Healthy
2026-07-21 03:49:40,1.5 Ton AC,233.23,7.446,1476.13,0.85,Healthy
2026-07-21 03:50:40,Hair Dryer,227.91,7.924,1805.86,1.0,Healthy
2026-07-21 03:51:40,Washing Machine,231.53,2.481,459.46,0.8,Healthy
2026-07-21 03:52:40,LED TV,230.8,0.439,99.4,0.98,Healthy
2026-07-21 03:53:40,Water Pump,232.41,4.199,683.15,0.7,Healthy
2026-07-21 03:53:40,LED TV,226.35,0.455,100.83,0.98,Healthy
2026-07-21 03:54:40,LED TV,229.84,0.443,99.89,0.98,Healthy
2026-07-21 03:54:40,Water Pump,229.2,4.688,752.14,0.7,Healthy
2026-07-21 03:55:40,Water Heater,233.19,8.605,2006.49,1.0,Healthy
2026-07-21 03:55:40,Ceiling Fan,233.35,0.332,73.6,0.95,Healthy
2026-07-21 03:56:40,Ceiling Fan,230.23,0.339,74.22,0.95,Healthy
2026-07-21 03:56:40,Washing Machine,228.06,2.55,465.21,0.8,Healthy
2026-07-21 03:57:40,Gaming PC,229.06,1.895,429.64,0.99,Healthy
2026-07-21 03:58:40,Mixer Grinder,233.4,4.236,741.43,0.75,Healthy
2026-07-21 03:59:40,LED TV,230.7,0.443,100.06,0.98,Healthy
2026-07-21 03:59:40,Ceiling Fan,231.67,0.352,77.49,0.95,Healthy
2026-07-21 04:00:40,Gaming PC,226.57,1.821,408.42,0.99,Healthy
2026-07-21 04:01:40,Ceiling Fan,225.99,0.341,73.26,0.95,Healthy
2026-07-21 04:01:40,Washing Machine,232.24,2.298,426.88,0.8,Healthy
2026-07-21 04:02:40,EV Charger,230.7,14.409,3290.95,0.99,Healthy
2026-07-21 04:02:40,Iron Box,228.13,4.339,989.84,1.0,Healthy
2026-07-21 04:02:40,LED TV,231.61,0.445,100.95,0.98,Healthy
2026-07-21 04:03:40,1.5 Ton AC,229.27,8.248,1607.34,0.85,Healthy
2026-07-21 04:03:40,Refrigerator,232.71,1.254,248.12,0.85,Healthy
2026-07-21 04:03:40,Microwave Oven,231.74,5.425,1194.3,0.95,Healthy
2026-07-21 04:04:40,Iron Box,230.38,4.366,1005.74,1.0,Healthy
2026-07-21 04:04:40,Hair Dryer,230.22,7.845,1806.15,1.0,Healthy
2026-07-21 04:04:40,Water Pump,231.08,4.21,681.03,0.7,Healthy
2026-07-21 04:05:40,Microwave Oven,230.49,5.557,1216.77,0.95,Healthy
2026-07-21 04:05:40,Mixer Grinder,229.8,4.688,807.99,0.75,Healthy
2026-07-21 04:05:40,Refrigerator,230.46,1.257,246.14,0.85,Healthy
2026-07-21 04:06:40,Iron Box,231.81,4.321,1001.61,1.0,Healthy
2026-07-21 04:06:40,Washing Machine,231.22,2.174,402.23,0.8,Healthy
2026-07-21 04:06:40,EV Charger,230.39,14.474,3301.29,0.99,Healthy
2026-07-21 04:07:40,LED TV,229.83,0.443,99.73,0.98,Healthy
2026-07-21 04:07:40,Refrigerator,231.21,1.274,250.28,0.85,Healthy
2026-07-21 04:08:40,Gaming PC,227.72,2.042,460.34,0.99,Healthy
2026-07-21 04:08:40,EV Charger,232.61,14.357,3306.26,0.99,Healthy
2026-07-21 04:09:40,1.5 Ton AC,225.32,7.619,1459.17,0.85,Healthy
2026-07-21 04:09:40,Water Heater,226.03,8.813,1991.94,1.0,Healthy
2026-07-21 04:09:40,Mixer Grinder,231.14,4.131,716.16,0.75,Healthy
2026-07-21 04:10:40,Washing Machine,228.73,3.11,569.14,0.8,Healthy
2026-07-21 04:10:40,Water Pump,231.68,3.661,593.65,0.7,Healthy
2026-07-21 04:11:40,Mixer Grinder,228.72,4.073,698.69,0.75,Healthy
2026-07-21 04:11:40,Water Pump,229.96,4.839,778.96,0.7,Healthy
2026-07-21 04:11:40,Refrigerator,227.63,1.221,236.19,0.85,Healthy
2026-07-21 04:12:40,EV Charger,228.89,14.594,3306.88,0.99,Healthy
2026-07-21 04:13:40,Microwave Oven,229.93,5.502,1201.89,0.95,Healthy
2026-07-21 04:14:40,Gaming PC,230.79,2.089,477.22,0.99,Healthy
2026-07-21 04:14:40,Hair Dryer,230.55,7.849,1809.6,1.0,Healthy
2026-07-21 04:15:40,Refrigerator,232.68,1.203,237.87,0.85,Healthy
2026-07-21 04:15:40,Iron Box,230.59,4.351,1003.28,1.0,Healthy
2026-07-21 04:15:40,Mixer Grinder,232.89,4.241,740.85,0.75,Healthy
2026-07-21 04:16:40,Washing Machine,232.95,2.498,465.56,0.8,Healthy
2026-07-21 04:16:40,Hair Dryer,232.42,7.746,1800.42,1.0,Healthy
2026-07-21 04:16:40,Mixer Grinder,230.84,5.431,940.27,0.75,Healthy
2026-07-21 04:17:40,Water Heater,230.48,8.654,1994.65,1.0,Healthy
2026-07-21 04:18:40,Microwave Oven,230.17,5.372,1174.57,0.95,Healthy
2026-07-21 04:19:40,Ceiling Fan,229.54,0.339,73.87,0.95,Healthy
2026-07-21 04:20:40,Hair Dryer,232.08,7.719,1791.45,1.0,Healthy
2026-07-21 04:21:40,Ceiling Fan,229.85,0.338,73.71,0.95,Healthy
2026-07-21 04:21:40,EV Charger,227.77,14.638,3300.78,0.99,Healthy
2026-07-21 04:21:40,1.5 Ton AC,231.01,8.532,1675.32,0.85,Healthy
2026-07-21 04:22:40,Microwave Oven,231.78,5.243,1154.37,0.95,Healthy
2026-07-21 04:23:40,Gaming PC,227.4,2.19,493.09,0.99,Healthy
2026-07-21 04:23:40,LED TV,230.27,0.435,98.27,0.98,Healthy
2026-07-21 04:24:40,Iron Box,224.73,4.422,993.79,1.0,Healthy
2026-07-21 04:25:40,Hair Dryer,227.79,7.919,1803.99,1.0,Healthy
2026-07-21 04:25:40,Mixer Grinder,229.89,4.069,701.64,0.75,Healthy
2026-07-21 04:26:40,Microwave Oven,233.81,5.401,1199.69,0.95,Healthy
2026-07-21 04:26:40,LED TV,230.52,0.443,100.11,0.98,Healthy
2026-07-21 04:26:40,Hair Dryer,229.85,7.836,1801.14,1.0,Healthy
2026-07-21 04:27:40,Mixer Grinder,229.83,4.44,765.31,0.75,Healthy
2026-07-21 04:28:40,LED TV,229.52,0.448,100.85,0.98,Healthy
2026-07-21 04:28:40,Washing Machine,231.76,2.925,542.22,0.8,Healthy
2026-07-21 04:28:40,Water Heater,229.99,8.678,1995.75,1.0,Healthy
2026-07-21 04:29:40,Mixer Grinder,230.21,3.615,624.21,0.75,Healthy
2026-07-21 04:29:40,Hair Dryer,231.84,7.723,1790.38,1.0,Healthy
2026-07-21 04:30:40,Iron Box,226.61,4.381,992.79,1.0,Healthy
2026-07-21 04:30:40,Water Heater,230.58,8.671,1999.22,1.0,Healthy
2026-07-21 04:31:40,Ceiling Fan,226.17,0.349,74.9,0.95,Healthy
2026-07-21 04:32:40,LED TV,229.82,0.449,101.11,0.98,Healthy
2026-07-21 04:32:40,Mixer Grinder,227.9,4.599,786.08,0.75,Healthy
2026-07-21 04:32:40,Iron Box,231.09,4.317,997.69,1.0,Healthy
2026-07-21 04:33:40,Gaming PC,229.93,1.898,432.07,0.99,Healthy
2026-07-21 04:33:40,Iron Box,228.5,4.328,989.01,1.0,Healthy
2026-07-21 04:33:40,EV Charger,229.01,14.551,3298.98,0.99,Healthy
2026-07-21 04:34:40,Ceiling Fan,229.25,0.328,71.44,0.95,Healthy
2026-07-21 04:35:40,EV Charger,228.23,14.618,3302.96,0.99,Healthy
2026-07-21 04:35:40,LED TV,227.58,0.447,99.62,0.98,Healthy
2026-07-21 04:36:40,LED TV,231.15,0.439,99.48,0.98,Healthy
2026-07-21 04:36:40,Microwave Oven,229.09,5.446,1185.32,0.95,Healthy
2026-07-21 04:36:40,Refrigerator,228.16,1.242,240.79,0.85,Healthy
2026-07-21 04:37:40,Iron Box,228.5,4.348,993.5,1.0,Healthy
2026-07-21 04:37:40,Microwave Oven,230.0,5.56,1214.88,0.95,Healthy
2026-07-21 04:37:40,Water Pump,231.88,5.107,828.91,0.7,Healthy
2026-07-21 04:38:40,LED TV,229.9,0.452,101.88,0.98,Healthy
2026-07-21 04:38:40,Water Heater,232.17,8.597,1996.04,1.0,Healthy
2026-07-21 04:39:40,LED TV,229.54,0.447,100.6,0.98,Healthy
2026-07-21 04:40:40,Mixer Grinder,232.56,4.298,749.68,0.75,Healthy
2026-07-21 04:40:40,Refrigerator,230.84,1.272,249.61,0.85,Healthy
2026-07-21 04:41:40,Hair Dryer,228.54,7.874,1799.58,1.0,Healthy
2026-07-21 04:42:40,Water Pump,231.28,4.528,733.06,0.7,Healthy
2026-07-21 04:42:40,Ceiling Fan,230.62,0.347,76.11,0.95,Healthy
2026-07-21 04:42:40,LED TV,230.5,0.445,100.51,0.98,Healthy
2026-07-21 04:43:40,Ceiling Fan,232.98,0.326,72.05,0.95,Healthy
2026-07-21 04:44:40,Washing Machine,231.2,2.558,473.04,0.8,Healthy
2026-07-21 04:44:40,Ceiling Fan,228.02,0.347,75.17,0.95,Healthy
2026-07-21 04:45:40,Ceiling Fan,228.71,0.344,74.71,0.95,Healthy
2026-07-21 04:45:40,Water Pump,233.34,4.245,693.28,0.7,Healthy
2026-07-21 04:45:40,Microwave Oven,231.77,5.421,1193.64,0.95,Healthy
2026-07-21 04:46:40,Water Heater,228.93,8.696,1990.79,1.0,Healthy
2026-07-21 04:46:40,Washing Machine,228.97,2.713,496.93,0.8,Healthy
2026-07-21 04:46:40,1.5 Ton AC,224.95,8.719,1667.18,0.85,Healthy
2026-07-21 04:47:40,Refrigerator,230.45,1.29,252.65,0.85,Healthy
2026-07-21 04:47:40,Iron Box,228.91,4.358,997.68,1.0,Healthy
2026-07-21 04:48:40,Mixer Grinder,230.87,5.41,936.75,0.75,Healthy
2026-07-21 04:49:40,Hair Dryer,229.38,7.829,1795.84,1.0,Healthy
2026-07-21 04:49:40,Gaming PC,229.73,2.117,481.38,0.99,Healthy
2026-07-21 04:49:40,Washing Machine,229.41,2.684,492.56,0.8,Healthy
2026-07-21 04:50:40,Iron Box,234.8,4.275,1003.81,1.0,Healthy
2026-07-21 04:51:40,Ceiling Fan,228.2,0.351,76.09,0.95,Healthy
2026-07-21 04:51:40,1.5 Ton AC,229.07,7.084,1379.33,0.85,Healthy
2026-07-21 04:51:40,Gaming PC,229.15,2.026,459.67,0.99,Healthy
2026-07-21 04:52:40,Water Pump,228.93,5.126,821.46,0.7,Healthy
2026-07-21 04:52:40,Microwave Oven,232.14,5.417,1194.73,0.95,Healthy
2026-07-21 04:53:40,Microwave Oven,232.74,5.413,1196.71,0.95,Healthy
2026-07-21 04:54:40,EV Charger,235.04,14.179,3299.18,0.99,Healthy
2026-07-21 04:54:40,Ceiling Fan,228.93,0.347,75.37,0.95,Healthy
2026-07-21 04:55:40,Refrigerator,229.93,1.375,268.7,0.85,Healthy
2026-07-21 04:55:40,Water Heater,231.46,8.646,2001.17,1.0,Healthy
2026-07-21 04:56:40,Mixer Grinder,229.23,5.094,875.79,0.75,Healthy
2026-07-21 04:56:40,1.5 Ton AC,227.14,7.266,1402.76,0.85,Healthy
2026-07-21 04:56:40,Water Heater,232.42,8.611,2001.48,1.0,Healthy
2026-07-21 04:57:40,1.5 Ton AC,229.05,7.792,1517.0,0.85,Healthy
2026-07-21 04:57:40,Mixer Grinder,230.23,4.399,759.68,0.75,Healthy
2026-07-21 04:58:40,EV Charger,233.26,14.338,3311.17,0.99,Healthy
2026-07-21 04:58:40,Gaming PC,228.38,1.896,428.74,0.99,Healthy
2026-07-21 04:58:40,1.5 Ton AC,233.28,8.435,1672.61,0.85,Healthy
2026-07-21 04:59:40,LED TV,230.46,0.437,98.6,0.98,Healthy
2026-07-21 04:59:40,Microwave Oven,232.02,5.487,1209.45,0.95,Healthy
2026-07-21 05:00:40,Water Pump,230.42,5.054,815.16,0.7,Healthy
2026-07-21 05:00:40,Iron Box,230.44,4.362,1005.14,1.0,Healthy
2026-07-21 05:01:40,Water Pump,230.26,5.785,932.49,0.7,Healthy
2026-07-21 05:01:40,LED TV,225.22,0.456,100.67,0.98,Healthy
2026-07-21 05:02:40,Mixer Grinder,230.18,4.264,736.09,0.75,Healthy
2026-07-21 05:02:40,Iron Box,229.87,4.346,999.12,1.0,Healthy
2026-07-21 05:02:40,Gaming PC,226.55,1.92,430.64,0.99,Healthy
2026-07-21 05:03:40,Gaming PC,228.28,1.915,432.72,0.99,Healthy
2026-07-21 05:03:40,LED TV,228.79,0.448,100.36,0.98,Healthy
2026-07-21 05:03:40,Ceiling Fan,227.73,0.364,78.73,0.95,Healthy
2026-07-21 05:04:40,Water Heater,228.73,8.762,2004.16,1.0,Healthy
2026-07-21 05:04:40,LED TV,226.33,0.448,99.35,0.98,Healthy
2026-07-21 05:05:40,Mixer Grinder,230.49,3.389,585.83,0.75,Healthy
2026-07-21 05:05:40,Refrigerator,230.35,1.243,243.28,0.85,Healthy
2026-07-21 05:06:40,EV Charger,229.87,14.506,3300.99,0.99,Healthy
2026-07-21 05:06:40,Refrigerator,231.33,1.194,234.7,0.85,Healthy
2026-07-21 05:07:40,Iron Box,228.72,4.354,995.9,1.0,Healthy
2026-07-21 05:07:40,Gaming PC,226.42,2.128,476.98,0.99,Healthy
2026-07-21 05:08:40,Refrigerator,232.0,1.25,246.55,0.85,Healthy
2026-07-21 05:09:40,1.5 Ton AC,230.6,7.664,1502.26,0.85,Healthy
2026-07-21 05:09:40,Gaming PC,231.45,1.91,437.58,0.99,Healthy
2026-07-21 05:10:40,Water Pump,230.9,4.227,683.18,0.7,Healthy
2026-07-21 05:10:40,Washing Machine,230.82,2.767,510.85,0.8,Healthy
2026-07-21 05:10:40,Refrigerator,230.53,1.38,270.37,0.85,Healthy
2026-07-21 05:11:40,1.5 Ton AC,235.24,6.811,1361.82,0.85,Healthy
2026-07-21 05:11:40,Iron Box,228.04,4.404,1004.37,1.0,Healthy
2026-07-21 05:12:40,1.5 Ton AC,230.48,7.995,1566.19,0.85,Overvoltage Sag
2026-07-21 05:13:40,Refrigerator,227.98,1.35,261.68,0.85,Healthy
2026-07-21 05:13:40,EV Charger,232.37,14.339,3298.63,0.99,Healthy
2026-07-21 05:13:40,Gaming PC,229.47,2.019,458.67,0.99,Healthy
2026-07-21 05:14:40,LED TV,226.81,0.446,99.18,0.98,Healthy
2026-07-21 05:14:40,Mixer Grinder,230.86,4.505,779.95,0.75,Healthy
2026-07-21 05:14:40,EV Charger,231.34,14.398,3297.46,0.99,Healthy
2026-07-21 05:15:40,Iron Box,227.73,4.377,996.7,1.0,Healthy
2026-07-21 05:15:40,Ceiling Fan,229.2,0.351,76.47,0.95,Healthy
2026-07-21 05:15:40,Mixer Grinder,228.53,4.203,720.47,0.75,Healthy
2026-07-21 05:16:40,Water Heater,225.84,8.874,2004.14,1.0,Healthy
2026-07-21 05:16:40,Refrigerator,232.49,1.314,259.7,0.85,Healthy
2026-07-21 05:16:40,Mixer Grinder,230.09,4.743,818.47,0.75,Healthy
2026-07-21 05:17:40,Water Heater,229.75,8.704,1999.65,1.0,Healthy
2026-07-21 05:17:40,Mixer Grinder,231.23,5.279,915.45,0.75,Healthy
2026-07-21 05:17:40,Hair Dryer,228.09,7.919,1806.34,1.0,Healthy
2026-07-21 05:18:40,Mixer Grinder,231.93,4.064,706.84,0.75,Healthy
2026-07-21 05:19:40,Mixer Grinder,231.91,4.398,764.98,0.75,Healthy
2026-07-21 05:19:40,Microwave Oven,230.26,5.44,1189.98,0.95,Healthy
2026-07-21 05:20:40,Iron Box,228.23,4.396,1003.23,1.0,Healthy
2026-07-21 05:20:40,Washing Machine,230.77,2.497,460.95,0.8,Healthy
2026-07-21 05:20:40,Microwave Oven,230.2,5.42,1185.23,0.95,Healthy
2026-07-21 05:21:40,Water Pump,231.74,4.786,776.37,0.7,Healthy
2026-07-21 05:21:40,LED TV,228.97,0.442,99.09,0.98,Healthy
2026-07-21 05:21:40,1.5 Ton AC,230.99,7.755,1522.6,0.85,Healthy
2026-07-21 05:22:40,EV Charger,233.54,14.273,3300.03,0.99,Healthy
2026-07-21 05:22:40,Ceiling Fan,229.93,0.354,77.39,0.95,Healthy
2026-07-21 05:22:40,Microwave Oven,229.61,5.557,1212.16,0.95,Healthy
2026-07-21 05:23:40,Washing Machine,229.22,2.705,495.97,0.8,Healthy
2026-07-21 05:23:40,Water Heater,229.36,8.718,1999.66,1.0,Healthy
2026-07-21 05:24:40,Hair Dryer,228.54,7.927,1811.55,1.0,Healthy
2026-07-21 05:24:40,Water Pump,230.64,5.457,881.06,0.7,Healthy
2026-07-21 05:24:40,Gaming PC,229.5,2.004,455.3,0.99,Healthy
2026-07-21 05:25:40,EV Charger,229.73,14.551,3309.44,0.99,Healthy
2026-07-21 05:25:40,Water Heater,230.84,8.689,2005.86,1.0,Healthy
2026-07-21 05:25:40,Ceiling Fan,229.68,0.348,75.87,0.95,Compressor Stall
2026-07-21 05:26:40,Refrigerator,233.24,1.205,238.99,0.85,Healthy
2026-07-21 05:27:40,Water Heater,224.9,8.862,1993.01,1.0,Healthy
2026-07-21 05:27:40,LED TV,227.43,0.444,98.96,0.98,Healthy
2026-07-21 05:28:40,Ceiling Fan,228.29,0.346,75.13,0.95,Healthy
2026-07-21 05:28:40,EV Charger,227.98,14.64,3304.37,0.99,Healthy
2026-07-21 05:29:40,Washing Machine,232.93,2.741,510.8,0.8,Healthy
2026-07-21 05:30:40,Mixer Grinder,232.75,4.728,825.24,0.75,Healthy
2026-07-21 05:31:40,EV Charger,230.05,14.438,3288.25,0.99,Healthy
2026-07-21 05:31:40,Washing Machine,230.97,2.637,487.21,0.8,Healthy
2026-07-21 05:32:40,Hair Dryer,229.74,7.872,1808.62,1.0,Healthy
2026-07-21 05:32:40,1.5 Ton AC,231.75,8.074,1590.48,0.85,Healthy
2026-07-21 05:33:40,Mixer Grinder,230.34,3.714,641.61,0.75,Healthy
2026-07-21 05:33:40,Refrigerator,228.74,1.375,267.44,0.85,Healthy
2026-07-21 05:34:40,Washing Machine,229.88,2.471,454.37,0.8,Healthy
2026-07-21 05:35:40,Refrigerator,227.22,1.279,246.95,0.85,Healthy
2026-07-21 05:35:40,Gaming PC,229.72,2.161,491.41,0.99,Healthy
2026-07-21 05:36:40,Iron Box,230.59,4.288,988.66,1.0,Healthy
2026-07-21 05:36:40,EV Charger,230.43,14.468,3300.55,0.99,Healthy
2026-07-21 05:36:40,Water Pump,227.88,4.487,715.76,0.7,Healthy
2026-07-21 05:37:40,LED TV,232.5,0.44,100.21,0.98,Healthy
2026-07-21 05:37:40,Refrigerator,222.95,1.418,268.82,0.85,Healthy
2026-07-21 05:38:40,Ceiling Fan,228.03,0.345,74.82,0.95,Healthy
2026-07-21 05:39:40,Refrigerator,231.98,1.303,257.0,0.85,Healthy
2026-07-21 05:40:40,Washing Machine,230.17,2.623,483.02,0.8,Healthy
2026-07-21 05:40:40,Mixer Grinder,233.03,4.927,861.05,0.75,Healthy
2026-07-21 05:41:40,Hair Dryer,233.86,7.788,1821.25,1.0,Healthy
2026-07-21 05:41:40,Ceiling Fan,229.3,0.356,77.64,0.95,Healthy
2026-07-21 05:41:40,Microwave Oven,228.29,5.471,1186.51,0.95,Healthy
2026-07-21 05:42:40,Refrigerator,229.94,1.421,277.79,0.85,Healthy
2026-07-21 05:42:40,Mixer Grinder,230.91,4.581,793.3,0.75,Healthy
2026-07-21 05:43:40,Water Heater,227.54,8.824,2007.69,1.0,Healthy
2026-07-21 05:43:40,Hair Dryer,230.66,7.767,1791.44,1.0,Healthy
2026-07-21 05:43:40,Refrigerator,232.9,1.232,243.92,0.85,Healthy
2026-07-21 05:44:40,Iron Box,232.02,4.348,1008.9,1.0,Healthy
2026-07-21 05:44:40,LED TV,228.32,0.438,98.04,0.98,Healthy
2026-07-21 05:45:40,Washing Machine,231.34,3.185,589.43,0.8,Healthy
2026-07-21 05:45:40,Iron Box,229.16,4.384,1004.73,1.0,Healthy
2026-07-21 05:45:40,LED TV,229.99,0.446,100.52,0.98,Healthy
2026-07-21 05:46:40,Gaming PC,232.22,1.992,458.01,0.99,Healthy
2026-07-21 05:46:40,Refrigerator,234.0,1.229,244.41,0.85,Healthy
2026-07-21 05:47:40,Ceiling Fan,229.06,0.339,73.82,0.95,Healthy
2026-07-21 05:47:40,Water Heater,224.83,8.921,2005.7,1.0,Healthy
2026-07-21 05:47:40,1.5 Ton AC,230.11,8.197,1603.19,0.85,Healthy
